image_names,class,xmin,xmax,ymin,ymax
hoankiem_51309.jpg,tank,0,6,0,28
hoankiem_51311.jpg,tank,39,64,0,2
hoankiem_51315.jpg,tank,43,63,45,76
hoankiem_51409.jpg,tank,57,100,0,15
hoankiem_51410.jpg,tank,0,2,0,15
hoankiem_51412.jpg,tank,49,73,94,100
hoankiem_51412.jpg,tank,93,100,70,100
hoankiem_51413.jpg,tank,0,34,70,100
hoankiem_51414.jpg,tank,66,100,86,100
hoankiem_51414.jpg,tank,21,95,11,51
hoankiem_51415.jpg,tank,0,3,86,100
hoankiem_51415.jpg,tank,60,100,17,52
hoankiem_51416.jpg,tank,0,7,17,52
hoankiem_51424.jpg,tank,98,100,47,89
hoankiem_51425.jpg,tank,0,40,47,89
hoankiem_51426.jpg,tank,93,100,87,100
hoankiem_51426.jpg,tank,10,42,77,95
hoankiem_51427.jpg,tank,0,20,87,100
hoankiem_51518.jpg,tank,0,27,41,69
hoankiem_51519.jpg,tank,62,92,79,100
hoankiem_51519.jpg,tank,93,100,0,1
hoankiem_51519.jpg,tank,49,73,0,21
hoankiem_51520.jpg,tank,0,34,0,1
hoankiem_51521.jpg,tank,66,100,0,24
hoankiem_51522.jpg,tank,0,3,0,24
hoankiem_51529.jpg,tank,97,100,40,78
hoankiem_51530.jpg,tank,0,35,40,78
hoankiem_51531.jpg,tank,38,76,37,71
hoankiem_51533.jpg,tank,93,100,0,16
hoankiem_51534.jpg,tank,0,20,0,16
hoankiem_51626.jpg,tank,62,92,0,11
hoankiem_51630.jpg,tank,67,100,21,52
hoankiem_51633.jpg,tank,12,54,83,100
hoankiem_51639.jpg,tank,14,48,73,100
hoankiem_51725.jpg,tank,26,57,61,89
hoankiem_51726.jpg,tank,72,100,93,100
hoankiem_51727.jpg,tank,0,16,93,100
hoankiem_51737.jpg,tank,62,88,33,65
hoankiem_51738.jpg,tank,11,36,98,100
hoankiem_51738.jpg,tank,60,100,18,63
hoankiem_51739.jpg,tank,0,7,18,63
hoankiem_51740.jpg,tank,56,90,63,92
hoankiem_51740.jpg,tank,12,76,0,44
hoankiem_51745.jpg,tank,62,100,51,87
hoankiem_51746.jpg,tank,0,10,51,87
hoankiem_51746.jpg,tank,14,48,0,4
hoankiem_51747.jpg,tank,61,99,16,49
hoankiem_51749.jpg,tank,16,38,51,81
hoankiem_51833.jpg,tank,72,100,0,24
hoankiem_51834.jpg,tank,0,16,0,24
hoankiem_51835.jpg,tank,6,29,22,61
hoankiem_51835.jpg,tank,51,98,5,39
hoankiem_51837.jpg,tank,15,50,29,57
hoankiem_51844.jpg,tank,20,47,42,60
hoankiem_51844.jpg,tank,39,61,9,29
hoankiem_51845.jpg,tank,11,36,0,18
hoankiem_51848.jpg,tank,42,68,37,68
hoankiem_51942.jpg,tank,38,100,46,86
hoankiem_51943.jpg,tank,0,2,46,86
hoankiem_51944.jpg,tank,24,53,76,100
hoankiem_52050.jpg,tank,48,83,32,67
hoankiem_52051.jpg,tank,24,53,0,9
hoankiem_52058.jpg,tank,50,79,96,100
hoankiem_52062.jpg,tank,97,100,53,82
hoankiem_52063.jpg,tank,46,76,59,100
hoankiem_52063.jpg,tank,0,22,53,82
hoankiem_52063.jpg,tank,26,43,38,63
hoankiem_52158.jpg,tank,72,100,96,100
hoankiem_52159.jpg,tank,0,1,97,100
hoankiem_52162.jpg,tank,40,65,86,100
hoankiem_52165.jpg,tank,50,79,0,22
hoankiem_52170.jpg,tank,46,76,0,7
hoankiem_52265.jpg,tank,72,100,0,21
hoankiem_52266.jpg,tank,0,1,0,21
hoankiem_52268.jpg,tank,91,100,58,87
hoankiem_52269.jpg,tank,0,19,58,87
hoankiem_52269.jpg,tank,40,65,0,15
hoankiem_52270.jpg,tank,43,72,53,90
hoankiem_52276.jpg,tank,93,100,63,100
hoankiem_52277.jpg,tank,0,17,63,100
hoankiem_52373.jpg,tank,54,100,67,100
hoankiem_52374.jpg,tank,0,1,68,100
hoankiem_52376.jpg,tank,98,100,1,43
hoankiem_52377.jpg,tank,0,36,1,43
hoankiem_52378.jpg,tank,25,46,19,50
hoankiem_52382.jpg,tank,93,100,5,32
hoankiem_52383.jpg,tank,0,13,5,32
hoankiem_52383.jpg,tank,18,45,1,35
hoankiem_52383.jpg,tank,93,100,0,2
hoankiem_52384.jpg,tank,44,64,81,100
hoankiem_52384.jpg,tank,16,31,77,100
hoankiem_52384.jpg,tank,0,17,0,2
hoankiem_52476.jpg,tank,43,78,71,100
hoankiem_52476.jpg,tank,33,64,30,65
hoankiem_52480.jpg,tank,71,97,37,82
hoankiem_52480.jpg,tank,54,100,0,8
hoankiem_52481.jpg,tank,0,35,96,100
hoankiem_52481.jpg,tank,4,28,25,71
hoankiem_52481.jpg,tank,0,1,0,7
hoankiem_52482.jpg,tank,91,100,93,100
hoankiem_52483.jpg,tank,0,15,93,100
hoankiem_52487.jpg,tank,99,100,71,96
hoankiem_52488.jpg,tank,0,26,70,96
hoankiem_52491.jpg,tank,44,64,0,2
hoankiem_52491.jpg,tank,16,30,0,1
hoankiem_52583.jpg,tank,43,78,0,8
hoankiem_52585.jpg,tank,54,100,30,51
hoankiem_52586.jpg,tank,0,10,30,51
hoankiem_52588.jpg,tank,0,35,0,19
hoankiem_52589.jpg,tank,91,100,0,15
hoankiem_52590.jpg,tank,3,24,16,49
hoankiem_52590.jpg,tank,74,99,3,25
hoankiem_52590.jpg,tank,0,15,0,15
hoankiem_60188.jpg,tank,82,100,92,100
hoankiem_60189.jpg,tank,0,25,92,100
hoankiem_60190.jpg,tank,18,36,99,100
hoankiem_60190.jpg,tank,18,34,60,77
hoankiem_60191.jpg,tank,78,100,9,29
hoankiem_60192.jpg,tank,0,8,9,29
hoankiem_60193.jpg,tank,32,78,62,87
hoankiem_60193.jpg,tank,32,51,34,53
hoankiem_60208.jpg,tank,81,100,85,100
hoankiem_60209.jpg,tank,0,4,85,100
hoankiem_60294.jpg,tank,39,75,74,100
hoankiem_60295.jpg,tank,82,100,0,33
hoankiem_60296.jpg,tank,0,25,0,33
hoankiem_60297.jpg,tank,7,100,69,100
hoankiem_60297.jpg,tank,18,37,0,14
hoankiem_60298.jpg,tank,0,14,69,100
hoankiem_60308.jpg,tank,83,100,78,100
hoankiem_60308.jpg,tank,74,100,47,73
hoankiem_60309.jpg,tank,0,17,78,100
hoankiem_60309.jpg,tank,0,3,47,73
hoankiem_60314.jpg,tank,40,100,73,100
hoankiem_60315.jpg,tank,0,1,74,100
hoankiem_60315.jpg,tank,81,100,0,6
hoankiem_60316.jpg,tank,16,43,92,100
hoankiem_60316.jpg,tank,0,4,0,6
hoankiem_60401.jpg,tank,56,89,12,46
hoankiem_60401.jpg,tank,39,75,0,9
hoankiem_60404.jpg,tank,7,100,0,35
hoankiem_60405.jpg,tank,71,97,78,100
hoankiem_60405.jpg,tank,0,14,0,35
hoankiem_60413.jpg,tank,91,100,51,77
hoankiem_60413.jpg,tank,40,88,31,79
hoankiem_60414.jpg,tank,0,21,51,77
hoankiem_60415.jpg,tank,83,100,0,21
hoankiem_60416.jpg,tank,0,17,0,21
hoankiem_60421.jpg,tank,49,100,8,41
hoankiem_60422.jpg,tank,0,8,8,41
hoankiem_60423.jpg,tank,16,43,0,16
hoankiem_60426.jpg,tank,63,94,15,42
hoankiem_60512.jpg,tank,94,100,42,74
hoankiem_60512.jpg,tank,71,97,0,13
hoankiem_60513.jpg,tank,0,23,42,74
hoankiem_60514.jpg,tank,82,100,70,100
hoankiem_60515.jpg,tank,0,11,70,100
hoankiem_60523.jpg,tank,12,60,56,92
hoankiem_60526.jpg,tank,98,100,91,100
hoankiem_60527.jpg,tank,0,28,91,100
hoankiem_60532.jpg,tank,80,100,58,80
hoankiem_60533.jpg,tank,0,4,58,80
hoankiem_60621.jpg,tank,82,100,0,5
hoankiem_60622.jpg,tank,0,11,0,5
hoankiem_60627.jpg,tank,36,55,91,100
hoankiem_60629.jpg,tank,91,100,67,89
hoankiem_60630.jpg,tank,0,11,67,89
hoankiem_60631.jpg,tank,39,59,95,100
hoankiem_60633.jpg,tank,98,100,0,13
hoankiem_60634.jpg,tank,0,28,0,13
hoankiem_60640.jpg,tank,19,53,41,65
hoankiem_60701.jpg,tank,18,65,68,100
hoankiem_60705.jpg,tank,65,100,47,91
hoankiem_60706.jpg,tank,0,18,47,91
hoankiem_60734.jpg,tank,36,55,0,14
hoankiem_60738.jpg,tank,39,59,0,19
hoankiem_60747.jpg,tank,84,100,60,100
hoankiem_60748.jpg,tank,0,12,60,100
hoankiem_60808.jpg,tank,18,65,0,16
hoankiem_60831.jpg,tank,31,57,64,95
hoankiem_60837.jpg,tank,13,63,11,43
hoankiem_60848.jpg,tank,41,81,62,100
hoankiem_60851.jpg,tank,97,100,88,100
hoankiem_60851.jpg,tank,80,100,32,81
hoankiem_60852.jpg,tank,0,44,88,100
hoankiem_60852.jpg,tank,0,22,32,81
hoankiem_60854.jpg,tank,84,100,0,9
hoankiem_60855.jpg,tank,0,12,0,9
hoankiem_60941.jpg,tank,16,75,42,84
hoankiem_60952.jpg,tank,75,100,38,58
hoankiem_60953.jpg,tank,0,21,38,58
hoankiem_60953.jpg,tank,31,53,32,58
hoankiem_60958.jpg,tank,97,100,0,44
hoankiem_60959.jpg,tank,0,44,0,44
hoankiem_61043.jpg,tank,11,74,77,100
hoankiem_61051.jpg,tank,22,49,93,100
hoankiem_61115.jpg,tank,69,86,99,100
hoankiem_61115.jpg,tank,73,92,64,87
hoankiem_61115.jpg,tank,79,96,31,63
hoankiem_61116.jpg,tank,14,34,38,69
hoankiem_61117.jpg,tank,36,70,85,100
hoankiem_61135.jpg,tank,33,54,94,100
hoankiem_61150.jpg,tank,11,74,0,8
hoankiem_61158.jpg,tank,22,49,0,15
hoankiem_61159.jpg,tank,38,77,8,55
hoankiem_61171.jpg,tank,28,67,58,88
hoankiem_61221.jpg,tank,45,64,1,31
hoankiem_61222.jpg,tank,69,87,0,27
hoankiem_61224.jpg,tank,36,70,0,16
hoankiem_61225.jpg,tank,4,24,75,100
hoankiem_61242.jpg,tank,57,79,43,63
hoankiem_61242.jpg,tank,33,70,0,36
hoankiem_61264.jpg,tank,28,55,38,60
hoankiem_61265.jpg,tank,88,100,56,79
hoankiem_61266.jpg,tank,0,13,56,79
hoankiem_61332.jpg,tank,4,24,0,17
hoankiem_61346.jpg,tank,19,55,2,83
hoankiem_61362.jpg,tank,83,100,88,100
hoankiem_61363.jpg,tank,0,14,88,100
hoankiem_61369.jpg,tank,65,100,60,88
hoankiem_61370.jpg,tank,0,38,60,88
hoankiem_61373.jpg,tank,27,68,84,100
hoankiem_61469.jpg,tank,83,100,0,19
hoankiem_61470.jpg,tank,0,14,0,19
hoankiem_61480.jpg,tank,27,68,0,4
hoankiem_61667.jpg,tank,38,83,93,100
hoankiem_61774.jpg,tank,38,83,0,21
hoankiem_62214.jpg,tank,86,100,59,79
hoankiem_62215.jpg,tank,0,7,59,79
hoankiem_62353.jpg,tank,26,56,27,66
hoankiem_62431.jpg,tank,57,100,86,100
hoankiem_62432.jpg,tank,0,10,86,100
hoankiem_62438.jpg,tank,46,80,76,100
hoankiem_62460.jpg,tank,11,44,95,100
hoankiem_62461.jpg,tank,58,74,99,100
hoankiem_62538.jpg,tank,57,100,0,14
hoankiem_62539.jpg,tank,0,10,0,14
hoankiem_62543.jpg,tank,87,100,95,100
hoankiem_62543.jpg,tank,58,83,82,100
hoankiem_62543.jpg,tank,37,100,0,80
hoankiem_62544.jpg,tank,0,36,95,100
hoankiem_62544.jpg,tank,46,75,60,100
hoankiem_62544.jpg,tank,0,23,0,79
hoankiem_62545.jpg,tank,46,80,0,3
hoankiem_62567.jpg,tank,11,44,0,20
hoankiem_62568.jpg,tank,57,75,0,15
hoankiem_62639.jpg,tank,8,68,97,100
hoankiem_62650.jpg,tank,87,100,0,49
hoankiem_62650.jpg,tank,58,83,0,27
hoankiem_62651.jpg,tank,0,36,0,49
hoankiem_62746.jpg,tank,8,68,0,48
hoankiem_62766.jpg,tank,59,81,91,100
hoankiem_62783.jpg,tank,77,100,82,100
hoankiem_62784.jpg,tank,0,20,82,100
hoankiem_62866.jpg,tank,39,76,61,100
hoankiem_62873.jpg,tank,59,81,0,21
hoankiem_62876.jpg,tank,29,46,82,100
hoankiem_62879.jpg,tank,56,79,5,34
hoankiem_62890.jpg,tank,77,100,0,12
hoankiem_62891.jpg,tank,0,20,0,12
hoankiem_62937.jpg,tank,18,68,87,100
hoankiem_62943.jpg,tank,34,66,85,100
hoankiem_62966.jpg,tank,44,67,52,80
hoankiem_62972.jpg,tank,49,99,93,100
hoankiem_62973.jpg,tank,19,43,50,100
hoankiem_62973.jpg,tank,39,76,0,14
hoankiem_62981.jpg,tank,77,99,8,25
hoankiem_62983.jpg,tank,29,46,0,14
hoankiem_62994.jpg,tank,46,78,7,34
hoankiem_62999.jpg,tank,12,47,15,40
hoankiem_63001.jpg,tank,14,46,2,25
hoankiem_63044.jpg,tank,18,68,0,34
hoankiem_63050.jpg,tank,34,66,0,77
hoankiem_63079.jpg,tank,49,99,0,24
hoankiem_63080.jpg,tank,79,100,95,100
hoankiem_63080.jpg,tank,19,43,0,7
hoankiem_63081.jpg,tank,0,5,95,100
hoankiem_63090.jpg,tank,9,31,94,100
hoankiem_63096.jpg,tank,33,71,45,77
hoankiem_63096.jpg,tank,76,100,38,64
hoankiem_63097.jpg,tank,0,10,38,64
hoankiem_63101.jpg,tank,78,100,60,99
hoankiem_63101.jpg,tank,71,100,36,55
hoankiem_63102.jpg,tank,0,18,60,99
hoankiem_63102.jpg,tank,0,3,36,55
hoankiem_63187.jpg,tank,79,100,0,33
hoankiem_63188.jpg,tank,18,42,3,45
hoankiem_63188.jpg,tank,0,5,0,33
hoankiem_63190.jpg,tank,54,86,87,100
hoankiem_63197.jpg,tank,9,31,0,11
hoankiem_63297.jpg,tank,54,86,0,39
hoankiem_63300.jpg,tank,89,100,58,77
hoankiem_63301.jpg,tank,0,8,58,77
hoankiem_63390.jpg,tank,94,100,97,100
hoankiem_63390.jpg,tank,57,88,62,100
hoankiem_63390.jpg,tank,15,36,42,88
hoankiem_63391.jpg,tank,0,9,97,100
hoankiem_63421.jpg,tank,51,98,37,70
hoankiem_63429.jpg,tank,71,100,48,75
hoankiem_63430.jpg,tank,0,5,48,75
hoankiem_63474.jpg,tank,99,100,60,100
hoankiem_63475.jpg,tank,0,43,60,100
hoankiem_63497.jpg,tank,79,100,25,49
hoankiem_63497.jpg,tank,94,100,0,19
hoankiem_63497.jpg,tank,57,88,0,11
hoankiem_63498.jpg,tank,0,3,25,49
hoankiem_63498.jpg,tank,0,9,0,19
hoankiem_63526.jpg,tank,20,69,50,83
hoankiem_63581.jpg,tank,99,100,0,19
hoankiem_63582.jpg,tank,6,38,20,93
hoankiem_63582.jpg,tank,0,43,0,19
hoankiem_63633.jpg,tank,93,100,29,62
hoankiem_63634.jpg,tank,0,55,22,84
hoankiem_63644.jpg,tank,4,32,61,88
hoankiem_63742.jpg,tank,67,100,43,76
hoankiem_63743.jpg,tank,0,3,43,76
hoankiem_63745.jpg,tank,5,56,52,98
hoankiem_63893.jpg,tank,90,100,15,63
hoankiem_63894.jpg,tank,0,26,15,63
hoankiem_63965.jpg,tank,83,100,7,35
hoankiem_63966.jpg,tank,19,47,17,49
hoankiem_63966.jpg,tank,0,9,7,35
hoankiem_64073.jpg,tank,3,24,40,71
hoankiem_64073.jpg,tank,31,56,35,61
hoankiem_64106.jpg,tank,81,100,99,100
hoankiem_64107.jpg,tank,0,38,99,100
hoankiem_64213.jpg,tank,81,100,0,35
hoankiem_64214.jpg,tank,0,39,0,35
hoankiem_64274.jpg,tank,43,69,29,84
hoankiem_64375.jpg,tank,73,99,16,60
hoankiem_64376.jpg,tank,41,73,85,100
hoankiem_64377.jpg,tank,57,89,15,44
hoankiem_64378.jpg,tank,22,51,5,38
hoankiem_64379.jpg,tank,62,79,98,100
hoankiem_64433.jpg,tank,4,38,57,100
hoankiem_64483.jpg,tank,41,73,0,38
hoankiem_64486.jpg,tank,62,79,0,16
hoankiem_64487.jpg,tank,56,71,5,29
hoankiem_64488.jpg,tank,71,93,8,43
hoankiem_64489.jpg,tank,56,85,46,98
hoankiem_64491.jpg,tank,81,100,3,27
hoankiem_64492.jpg,tank,0,7,3,27
hoankiem_64540.jpg,tank,4,38,0,6
hoankiem_64651.jpg,tank,94,100,12,89
hoankiem_64652.jpg,tank,0,45,12,89
hoankiem_64699.jpg,tank,39,69,14,42
hoankiem_64702.jpg,tank,9,31,27,53
hoankiem_64712.jpg,tank,67,100,35,74
hoankiem_64713.jpg,tank,0,14,35,74
hoankiem_64823.jpg,tank,41,83,69,100
hoankiem_64823.jpg,tank,93,100,18,45
hoankiem_64824.jpg,tank,0,37,18,45
hoankiem_64892.jpg,tank,83,100,74,100
hoankiem_64893.jpg,tank,0,42,74,100
hoankiem_64896.jpg,tank,19,75,86,100
hoankiem_64916.jpg,tank,95,100,6,50
hoankiem_64917.jpg,tank,0,34,6,50
hoankiem_64930.jpg,tank,41,83,0,8
hoankiem_64999.jpg,tank,83,100,0,61
hoankiem_65000.jpg,tank,0,42,0,61
hoankiem_65003.jpg,tank,19,75,0,40
hoankiem_65034.jpg,tank,72,100,20,86
hoankiem_65035.jpg,tank,0,50,20,86
hoankiem_65036.jpg,tank,67,100,29,66
hoankiem_65037.jpg,tank,0,42,29,66
hoankiem_65266.jpg,tank,6,51,95,100
hoankiem_65283.jpg,tank,99,100,61,83
hoankiem_65283.jpg,tank,70,100,2,46
hoankiem_65284.jpg,tank,0,19,61,83
hoankiem_65284.jpg,tank,23,40,19,43
hoankiem_65292.jpg,tank,21,53,5,76
hoankiem_65343.jpg,tank,31,70,36,92
hoankiem_65354.jpg,tank,88,100,68,96
hoankiem_65355.jpg,tank,0,28,68,96
hoankiem_65370.jpg,tank,72,100,12,57
hoankiem_65371.jpg,tank,0,7,12,57
hoankiem_65373.jpg,tank,6,51,0,27
hoankiem_65394.jpg,tank,73,94,77,100
hoankiem_65406.jpg,tank,69,90,59,90
hoankiem_65456.jpg,tank,3,42,57,100
hoankiem_65470.jpg,tank,70,100,5,67
hoankiem_65471.jpg,tank,0,30,5,67
hoankiem_65471.jpg,tank,39,100,0,53
hoankiem_65472.jpg,tank,38,81,35,73
hoankiem_65472.jpg,tank,0,15,0,53
hoankiem_65476.jpg,tank,78,100,16,61
hoankiem_65477.jpg,tank,0,2,16,61
hoankiem_65501.jpg,tank,73,94,0,17
hoankiem_65563.jpg,tank,3,42,0,15
hoankiem_65582.jpg,tank,10,34,62,97
hoankiem_65619.jpg,tank,62,95,7,40
hoankiem_65664.jpg,tank,65,94,12,58
hoankiem_65672.jpg,tank,83,100,84,100
hoankiem_65673.jpg,tank,0,17,84,100
hoankiem_65683.jpg,tank,37,100,75,100
hoankiem_65684.jpg,tank,0,29,95,100
hoankiem_65685.jpg,tank,27,70,0,35
hoankiem_65686.jpg,tank,99,100,46,79
hoankiem_65687.jpg,tank,0,52,46,79
hoankiem_65693.jpg,tank,35,100,23,65
hoankiem_65694.jpg,tank,0,1,23,65
hoankiem_65696.jpg,tank,80,100,42,94
hoankiem_65697.jpg,tank,0,57,42,94
hoankiem_65699.jpg,tank,74,100,68,100
hoankiem_65700.jpg,tank,0,34,68,100
hoankiem_65732.jpg,tank,55,92,84,100
hoankiem_65732.jpg,tank,25,52,73,100
hoankiem_65779.jpg,tank,83,100,0,15
hoankiem_65780.jpg,tank,0,17,0,15
hoankiem_65784.jpg,tank,73,100,49,93
hoankiem_65785.jpg,tank,0,1,50,93
hoankiem_65790.jpg,tank,56,100,0,55
hoankiem_65791.jpg,tank,0,29,0,55
hoankiem_65793.jpg,tank,55,80,43,79
hoankiem_65802.jpg,tank,15,44,37,74
hoankiem_65806.jpg,tank,74,100,0,18
hoankiem_65807.jpg,tank,0,34,0,18
hoankiem_65839.jpg,tank,55,92,0,34
hoankiem_65839.jpg,tank,25,52,0,14
hoankiem_65904.jpg,tank,64,93,82,100
hoankiem_65911.jpg,tank,12,63,73,100
hoankiem_65913.jpg,tank,98,100,53,100
hoankiem_65914.jpg,tank,0,43,53,100
hoankiem_65947.jpg,tank,7,34,84,100
hoankiem_65955.jpg,tank,64,100,28,81
hoankiem_65994.jpg,tank,7,49,90,100
hoankiem_66011.jpg,tank,64,93,0,16
hoankiem_66018.jpg,tank,12,63,0,25
hoankiem_66020.jpg,tank,98,100,0,16
hoankiem_66021.jpg,tank,0,43,0,16
hoankiem_66036.jpg,tank,41,77,43,72
hoankiem_66052.jpg,tank,13,44,10,43
hoankiem_66054.jpg,tank,7,34,0,40
hoankiem_66062.jpg,tank,25,55,66,100
hoankiem_66101.jpg,tank,7,49,0,55
hoankiem_66112.jpg,tank,13,43,69,100
hoankiem_66114.jpg,tank,14,55,32,63
hoankiem_66127.jpg,tank,63,100,52,97
hoankiem_66128.jpg,tank,0,4,52,97
hoankiem_66141.jpg,tank,54,100,80,100
hoankiem_66142.jpg,tank,0,13,80,100
hoankiem_66169.jpg,tank,25,55,0,5
hoankiem_66172.jpg,tank,73,100,30,100
hoankiem_66173.jpg,tank,53,81,58,100
hoankiem_66173.jpg,tank,0,8,30,100
hoankiem_66173.jpg,tank,12,63,18,54
hoankiem_66177.jpg,tank,11,35,98,100
hoankiem_66219.jpg,tank,13,43,0,10
hoankiem_66230.jpg,tank,73,100,81,100
hoankiem_66231.jpg,tank,0,1,81,100
hoankiem_66248.jpg,tank,48,97,16,47
hoankiem_66248.jpg,tank,54,100,0,13
hoankiem_66249.jpg,tank,0,13,0,13
hoankiem_66279.jpg,tank,89,100,0,52
hoankiem_66280.jpg,tank,53,81,0,14
hoankiem_66280.jpg,tank,0,40,0,52
hoankiem_66284.jpg,tank,11,35,0,36
hoankiem_66285.jpg,tank,27,51,62,93
hoankiem_66285.jpg,tank,26,47,39,59
hoankiem_66324.jpg,tank,98,100,92,100
hoankiem_66325.jpg,tank,0,43,92,100
hoankiem_66325.jpg,tank,13,35,41,80
hoankiem_66333.jpg,tank,34,61,44,70
hoankiem_66334.jpg,tank,91,100,94,100
hoankiem_66335.jpg,tank,0,24,94,100
hoankiem_66335.jpg,tank,1,34,49,82
hoankiem_66335.jpg,tank,6,39,4,45
hoankiem_66337.jpg,tank,78,100,30,53
hoankiem_66337.jpg,tank,73,100,0,26
hoankiem_66338.jpg,tank,0,5,30,53
hoankiem_66338.jpg,tank,0,1,0,26
hoankiem_66341.jpg,tank,88,100,21,48
hoankiem_66341.jpg,tank,30,85,21,47
hoankiem_66342.jpg,tank,0,38,21,48
hoankiem_66392.jpg,tank,47,78,16,41
hoankiem_66394.jpg,tank,83,100,56,79
hoankiem_66395.jpg,tank,0,12,56,79
hoankiem_66403.jpg,tank,43,70,82,100
hoankiem_66431.jpg,tank,98,100,0,40
hoankiem_66432.jpg,tank,0,43,0,52
hoankiem_66441.jpg,tank,91,100,0,43
hoankiem_66442.jpg,tank,0,24,0,43
hoankiem_66443.jpg,tank,81,99,49,74
hoankiem_66447.jpg,tank,81,100,22,42
hoankiem_66448.jpg,tank,0,5,22,42
hoankiem_66461.jpg,tank,5,59,80,100
hoankiem_66499.jpg,tank,11,66,27,57
hoankiem_66502.jpg,tank,86,100,57,100
hoankiem_66503.jpg,tank,0,25,57,100
hoankiem_66510.jpg,tank,9,41,82,100
hoankiem_66510.jpg,tank,20,50,47,73
hoankiem_66510.jpg,tank,29,57,13,39
hoankiem_66510.jpg,tank,43,70,0,6
hoankiem_66552.jpg,tank,79,100,49,68
hoankiem_66553.jpg,tank,0,6,49,68
hoankiem_66556.jpg,tank,37,98,11,41
hoankiem_66568.jpg,tank,0,59,0,41
hoankiem_66577.jpg,tank,52,88,91,100
hoankiem_66583.jpg,tank,25,88,45,82
hoankiem_66607.jpg,tank,29,56,86,100
hoankiem_66609.jpg,tank,86,100,0,5
hoankiem_66610.jpg,tank,0,25,0,5
hoankiem_66617.jpg,tank,52,100,22,74
hoankiem_66617.jpg,tank,9,41,0,7
hoankiem_66618.jpg,tank,58,92,62,100
hoankiem_66618.jpg,tank,0,15,22,74
hoankiem_66656.jpg,tank,91,100,12,38
hoankiem_66657.jpg,tank,0,29,12,38
hoankiem_66657.jpg,tank,90,100,5,48
hoankiem_66658.jpg,tank,23,50,11,48
hoankiem_66658.jpg,tank,0,11,5,48
hoankiem_66661.jpg,tank,24,54,95,100
hoankiem_66664.jpg,tank,37,61,37,71
hoankiem_66684.jpg,tank,52,88,0,26
hoankiem_66714.jpg,tank,29,56,0,6
hoankiem_66725.jpg,tank,58,92,0,1
hoankiem_66727.jpg,tank,57,100,39,94
hoankiem_66728.jpg,tank,0,39,39,94
hoankiem_66731.jpg,tank,72,98,85,100
hoankiem_66731.jpg,tank,82,100,47,75
hoankiem_66732.jpg,tank,0,8,47,75
hoankiem_66732.jpg,tank,31,71,11,44
hoankiem_66760.jpg,tank,90,100,28,82
hoankiem_66760.jpg,tank,62,86,17,81
hoankiem_66761.jpg,tank,0,9,28,82
hoankiem_66767.jpg,tank,48,73,23,46
hoankiem_66767.jpg,tank,44,78,0,22
hoankiem_66768.jpg,tank,24,54,0,15
hoankiem_66784.jpg,tank,61,90,0,29
hoankiem_66785.jpg,tank,17,40,50,75
hoankiem_66786.jpg,tank,19,42,59,93
hoankiem_66792.jpg,tank,23,60,1,25
hoankiem_66799.jpg,tank,8,66,75,100
hoankiem_66800.jpg,tank,7,41,55,88
hoankiem_66835.jpg,tank,14,39,65,85
hoankiem_66838.jpg,tank,52,82,42,67
hoankiem_66838.jpg,tank,61,89,13,36
hoankiem_66838.jpg,tank,72,98,0,8
hoankiem_66892.jpg,tank,63,98,0,36
hoankiem_66901.jpg,tank,35,85,75,100
hoankiem_66901.jpg,tank,44,97,38,66
hoankiem_66905.jpg,tank,88,100,42,87
hoankiem_66906.jpg,tank,0,50,42,87
hoankiem_66906.jpg,tank,8,66,0,11
hoankiem_66916.jpg,tank,63,89,24,51
hoankiem_66916.jpg,tank,29,54,12,41
hoankiem_66921.jpg,tank,67,100,91,100
hoankiem_66922.jpg,tank,0,14,91,100
hoankiem_66946.jpg,tank,60,79,9,35
hoankiem_66947.jpg,tank,71,100,42,81
hoankiem_66947.jpg,tank,19,46,27,55
hoankiem_66948.jpg,tank,0,2,42,81
hoankiem_66951.jpg,tank,28,52,53,85
hoankiem_67008.jpg,tank,90,100,48,82
hoankiem_67008.jpg,tank,35,85,0,8
hoankiem_67009.jpg,tank,0,36,48,82
hoankiem_67028.jpg,tank,67,100,0,24
hoankiem_67029.jpg,tank,0,14,0,24
hoankiem_67057.jpg,tank,46,69,51,83
hoankiem_67057.jpg,tank,2,32,22,61
hoankiem_67091.jpg,tank,31,62,51,93
hoankiem_67103.jpg,tank,75,100,43,71
hoankiem_67104.jpg,tank,25,70,56,93
hoankiem_67104.jpg,tank,0,10,43,71
hoankiem_67127.jpg,tank,42,99,62,100
hoankiem_67134.jpg,tank,17,65,94,100
hoankiem_67164.jpg,tank,27,45,11,39
hoankiem_67217.jpg,tank,19,45,47,83
hoankiem_67218.jpg,tank,91,100,8,30
hoankiem_67219.jpg,tank,0,21,8,30
hoankiem_67227.jpg,tank,7,39,8,57
hoankiem_67234.jpg,tank,42,99,0,15
hoankiem_67236.jpg,tank,39,62,3,61
hoankiem_67241.jpg,tank,17,65,0,21
hoankiem_67276.jpg,tank,1,30,98,100
hoankiem_67331.jpg,tank,88,100,71,100
hoankiem_67332.jpg,tank,0,73,53,100
hoankiem_67382.jpg,tank,78,98,36,66
hoankiem_67383.jpg,tank,20,46,52,80
hoankiem_67383.jpg,tank,1,30,0,42
hoankiem_67384.jpg,tank,5,41,56,87
hoankiem_67392.jpg,tank,25,70,74,98
